,Date,Close,High,Low,Open,Volume,MA50,MA200
908,2011-09-07,413.21,420.83,410.81,414.45,4432156,432.7014,446.46675000000005
909,2011-09-08,415.24,422.81,412.41,414.01,4892662,431.8074,446.53065000000004
910,2011-09-09,407.22,421.47,405.06,416.82,5062650,430.7258,446.50745
911,2011-09-12,395.06,402.33,392.23,400.79,3297170,429.27420000000006,446.4414
912,2011-09-13,398.28,410.41,396.28,399.91,3798204,427.7724,446.44160000000005
913,2011-09-14,406.84,412.41,398.28,401.19,4745632,426.38019999999995,446.4508
914,2011-09-15,417.52,419.14,404.8,412.01,3852238,425.25120000000004,446.46295000000003
915,2011-09-16,411.91,429.8,409.32,420.03,4656504,424.06,446.39939999999996
916,2011-09-19,408.02,413.81,405.8,409.4,2240234,422.76419999999996,446.3071
917,2011-09-20,424.01,426.44,409.64,409.64,3487986,421.68339999999995,446.28305
918,2011-09-21,418.22,428.02,415.58,428.02,2740760,420.68080000000003,446.2025
919,2011-09-22,398.54,414.41,395.26,410.01,3141570,419.4044,446.02045
920,2011-09-23,396.9,406.8,393.67,395.98,4564232,418.18559999999997,445.8216
921,2011-09-26,399.57,403.99,388.36,399.18,3388478,416.9906,445.66425000000004
922,2011-09-27,417.04,418.82,403.19,406.32,3964578,416.3476,445.6107999999999
923,2011-09-28,419.99,426.72,415.62,420.23,4425190,415.585,445.58504999999997
924,2011-09-29,425.42,428.04,415.1,418.12,5380350,415.0988,445.5819
925,2011-09-30,415.74,426.44,414.05,420.79,2691018,414.29920000000004,445.528
926,2011-10-03,418.14,420.79,406.92,408.8,3949264,413.6084,445.4765
927,2011-10-04,419.2,424.43,412.45,416.18,4718224,413.01779999999997,445.3853
928,2011-10-05,418.24,426.04,417.22,422.63,3415262,412.3214,445.21585000000005
929,2011-10-07,420.25,431.97,415.82,430.89,5085808,411.6132,445.00495
930,2011-10-10,426.72,430.45,420.03,420.03,3854814,410.9964,444.8381
931,2011-10-11,417.16,432.05,414.61,430.85,4476374,410.1684,444.64534999999995
932,2011-10-12,432.47,436.62,425.64,427.24,5871662,409.7636,444.54845
933,2011-10-13,437.96,442.85,432.89,439.46,5408918,409.4088,444.4768
934,2011-10-14,454.59,457.2,436.42,436.62,6710132,409.4008,444.4881
935,2011-10-17,448.98,462.51,445.4,461.51,4358690,409.31739999999996,444.46115
936,2011-10-18,414.23,426.54,409.0,425.64,12006778,408.7018,444.2394500000001
937,2011-10-19,420.41,422.59,414.9,418.02,3827420,408.32599999999996,444.0224
938,2011-10-20,418.78,419.62,412.93,415.22,2245412,408.2214,443.80619999999993
939,2011-10-21,420.77,424.83,418.02,422.79,2461130,408.5782,443.61505
940,2011-10-24,432.75,437.78,424.63,424.83,3271720,409.4996,443.51015
941,2011-10-25,441.55,444.91,430.62,437.67,4158746,410.4426,443.4211
942,2011-10-28,450.74,457.81,446.52,453.75,3259116,411.61519999999996,443.35275
943,2011-10-31,448.44,454.96,446.92,450.13,1778740,412.9918,443.33045
944,2011-11-01,445.49,451.34,440.59,445.31,1458210,414.0974,443.31669999999997
945,2011-11-02,444.85,450.88,442.09,442.6,1550844,414.97939999999994,443.36395000000005
946,2011-11-03,444.1,445.87,436.87,441.21,1891268,416.1474,443.33324999999996
947,2011-11-04,442.01,452.14,436.95,450.53,2716008,417.5414,443.31525
948,2011-11-08,444.2,448.04,440.49,440.49,1692104,419.06659999999994,443.31635
949,2011-11-09,451.32,460.58,444.63,446.11,3921980,420.22479999999996,443.31884999999994
950,2011-11-11,454.55,458.57,445.01,446.11,3629590,421.59979999999996,443.2084
951,2011-11-14,453.51,464.6,451.94,458.17,2329150,423.0518,443.11164999999994
952,2011-11-15,451.9,457.75,450.13,452.16,1468478,424.4871999999999,442.96880000000004
953,2011-11-16,449.03,455.28,444.18,452.54,1871602,425.295,442.81270000000006
954,2011-11-17,448.18,451.54,445.15,448.12,1391988,425.903,442.65719999999993
955,2011-11-18,436.71,446.03,432.57,444.41,2789442,426.44440000000003,442.4853
956,2011-11-21,428.91,437.39,426.06,436.07,2871704,426.7848,442.2489
957,2011-11-22,434.8,440.09,424.81,429.6,3723582,427.19339999999994,442.07775000000004
958,2011-11-23,426.94,434.84,418.38,434.84,2355750,427.46799999999996,441.9107
959,2011-11-24,438.8,440.65,419.99,426.82,3766844,427.9392,441.8215
960,2011-11-25,427.59,437.23,424.85,436.07,2140604,428.3466,441.6121
961,2011-11-28,437.47,440.49,431.65,433.23,1504486,429.1948,441.44964999999996
962,2011-11-29,439.4,444.47,436.55,439.28,2554696,430.0172,441.3661
963,2011-11-30,448.34,451.32,434.52,434.52,3481698,430.8472,441.3623
964,2011-12-01,456.08,461.61,452.62,458.17,2481448,431.61839999999995,441.4092
965,2011-12-02,473.44,476.26,453.99,456.1,3968866,432.849,441.5961
966,2011-12-05,474.63,475.81,467.23,471.23,1530476,434.18119999999993,441.80395
967,2011-12-07,474.07,479.43,471.67,474.25,2637422,435.18240000000003,442.01129999999995
968,2011-12-08,473.28,477.86,469.08,470.23,3326444,436.2836,442.16965000000005
969,2011-12-09,471.19,475.37,466.61,466.61,2763230,437.73659999999995,442.3465
970,2011-12-12,474.39,478.27,464.24,472.64,3172170,439.2864,442.54175000000004
971,2011-12-13,473.72,481.04,468.88,472.24,3274558,440.7694,442.70845
972,2011-12-14,475.23,477.86,470.23,474.45,3346176,441.9332,442.9214
973,2011-12-15,475.25,478.23,464.04,474.13,3669372,443.03839999999997,443.03735
974,2011-12-16,460.7,475.27,455.08,472.86,3550896,443.744,443.08025000000004
975,2011-12-19,459.64,465.16,447.88,457.77,3667724,444.62199999999996,443.1441
976,2011-12-20,455.5,462.63,453.45,460.32,1809396,445.3692,443.2145
977,2011-12-21,465.69,468.62,451.12,462.19,3116976,446.2989999999999,443.33934999999997
978,2011-12-22,462.87,467.76,455.86,462.99,2086268,447.19160000000005,443.44969999999995
979,2011-12-23,465.06,467.01,457.81,462.59,1578590,448.0878,443.5427
980,2011-12-26,477.62,478.35,463.6,465.06,2229352,449.10580000000004,443.6475
981,2011-12-27,474.03,478.27,470.23,476.42,983902,450.2432,443.76345000000003
982,2011-12-28,469.91,475.67,468.58,473.72,1197910,450.99199999999996,443.91294999999997
983,2011-12-29,468.5,473.48,466.01,467.62,1585728,451.6028,444.03665
984,2011-12-30,466.47,475.25,464.8,473.44,1545410,451.8404,444.13235000000003
985,2012-01-02,473.68,476.64,463.4,466.61,2248542,452.3344,444.30015
986,2012-01-03,481.32,486.26,474.25,475.55,2708884,453.67620000000005,444.56865000000005
987,2012-01-04,471.43,484.29,469.95,484.25,2386770,454.69660000000005,444.74699999999996
988,2012-01-05,471.03,476.26,469.16,471.35,2547312,455.74160000000006,444.93875
989,2012-01-06,469.99,477.6,464.92,468.62,2119728,456.72600000000006,445.07555
990,2012-01-09,470.77,474.13,468.32,470.63,1509028,457.4864,445.2497
991,2012-01-10,468.38,476.46,465.61,472.24,3591790,458.02299999999997,445.4422
992,2012-01-11,456.97,472.24,455.42,470.79,5675380,458.1476,445.60135
993,2012-01-12,437.87,448.12,429.49,442.5,9528684,457.93620000000004,445.6676
994,2012-01-13,436.37,443.44,431.24,440.95,4019828,457.75379999999996,445.73654999999997
995,2012-01-16,445.87,447.72,433.61,435.66,3047202,457.77420000000006,445.79535
996,2012-01-17,443.68,452.02,439.68,450.09,3704218,457.7658,445.79110000000003
997,2012-01-18,432.51,440.61,420.11,434.06,11665532,457.5758,445.7305
998,2012-01-19,432.27,437.63,428.19,436.87,4163292,457.3372,445.63135
999,2012-01-20,433.86,438.46,431.24,434.04,2572694,456.98800000000006,445.51385000000005
1000,2012-01-23,433.13,438.66,431.71,436.47,2130496,456.5596,445.3293
1001,2012-01-24,437.55,440.09,433.25,437.27,2641310,456.2404,445.1743
1002,2012-01-25,442.51,447.33,439.71,441.26,5845238,456.05260000000004,444.97850000000005
1003,2012-01-27,446.84,451.6,443.36,445.33,5209718,456.00879999999995,444.7514
1004,2012-01-30,448.05,450.95,443.62,444.32,2595558,456.0062,444.5661
1005,2012-01-31,456.37,457.78,448.56,448.56,3538120,456.3994,444.46735
1006,2012-02-01,454.88,457.42,446.64,455.16,2288804,456.9188,444.3675
1007,2012-02-02,462.66,464.54,455.53,457.82,3386140,457.476,444.34149999999994
1008,2012-02-03,472.15,473.95,459.84,461.45,2777558,458.38020000000006,444.30005000000006
1009,2012-02-06,481.14,483.64,472.88,477.05,3427196,459.227,444.34065000000004
1010,2012-02-07,482.81,487.53,480.35,487.53,3407656,460.3314,444.4825
1011,2012-02-08,491.54,494.44,488.05,490.23,3627184,461.4128,444.62809999999996
1012,2012-02-09,495.14,496.51,478.78,488.09,3038062,462.5276,444.68449999999996
1013,2012-02-10,497.08,498.93,488.45,494.9,2324302,463.50239999999997,444.80339999999995
1014,2012-02-13,493.98,498.91,489.26,492.56,1631770,464.2604,444.8954
1015,2012-02-14,491.68,495.53,489.66,493.69,1826646,464.62519999999995,444.99345
1016,2012-02-15,500.38,503.28,491.48,494.56,2167166,465.14020000000005,445.15170000000006
1017,2012-02-16,493.83,500.54,490.87,498.93,1886660,465.5353999999999,445.32075000000003
1018,2012-02-17,495.2,505.38,492.08,497.66,4096568,465.9738,445.48275
1019,2012-02-21,498.55,499.74,485.53,493.11,2489504,466.52099999999996,445.67580000000004
1020,2012-02-22,504.72,510.56,495.31,497.72,3141826,467.12760000000003,445.93940000000003
1021,2012-02-23,507.72,513.8,501.35,503.39,4086880,467.80760000000004,446.22079999999994
1022,2012-02-24,511.83,516.2,506.69,507.4,2346400,468.5396,446.56649999999996
1023,2012-02-27,504.59,515.84,502.0,515.46,1861370,469.1264,446.80865000000006
1024,2012-02-28,494.32,507.96,491.32,505.88,3973490,469.79879999999997,447.02604999999994
1025,2012-02-29,492.46,499.74,488.55,499.74,3060216,470.45520000000005,447.2255
1026,2012-03-01,491.52,494.48,487.67,492.89,1568594,471.1756,447.41954999999996
1027,2012-03-02,490.57,494.5,486.44,494.1,2309232,471.67320000000007,447.66540000000003
1028,2012-03-05,486.56,492.67,484.02,489.26,1540878,472.147,447.86075
1029,2012-03-06,484.42,492.2,479.18,484.83,1717722,472.53420000000006,448.03745
1030,2012-03-07,480.74,486.04,478.2,481.6,1945666,472.59659999999997,448.17470000000003
1031,2012-03-09,487.06,494.5,484.81,494.5,2225758,472.85720000000003,448.31705
1032,2012-03-12,479.2,491.21,476.85,490.03,2240278,473.043,448.40065000000004
1033,2012-03-13,482.41,489.64,479.59,479.59,2492464,473.32120000000003,448.48015
1034,2012-03-14,465.3,489.26,463.87,487.69,8065314,473.2978,448.4909
1035,2012-03-15,468.99,471.91,461.45,467.09,4284236,473.20399999999995,448.55314999999996
1036,2012-03-16,471.35,475.56,466.69,471.51,2054724,473.0046,448.66945
1037,2012-03-19,452.18,471.35,448.07,471.35,5132864,472.6196,448.67575
1038,2012-03-20,457.36,461.45,451.38,455.0,3683204,472.3462,448.69045
1039,2012-03-21,473.84,475.48,458.05,458.21,4553242,472.4232,448.77285000000006
1040,2012-03-22,470.62,479.47,467.5,473.42,3421694,472.4202,448.82885000000005
1041,2012-03-23,477.43,480.35,469.43,473.54,3158436,472.6012,448.88265
1042,2012-03-26,468.14,477.57,465.08,474.35,3053384,472.8246,448.9052
1043,2012-03-27,473.44,475.42,464.25,472.74,1588246,473.536,448.9853
1044,2012-03-28,469.55,473.4,465.26,473.14,2051096,474.1996,449.02165
1045,2012-03-29,459.92,469.11,456.37,463.87,2681214,474.4806,448.98019999999997
1046,2012-03-30,471.04,473.84,461.65,461.65,2543342,475.0278,448.97415
1047,2012-04-02,481.3,483.21,471.53,471.53,2326988,476.0036,449.00949999999995
1048,2012-04-03,474.75,486.58,473.66,483.7,2269154,476.8532,449.0064
1049,2012-04-04,474.93,479.51,470.32,471.12,2165054,477.6746,449.032
1050,2012-04-09,469.15,478.78,466.79,471.53,1576628,478.395,448.99719999999996
1051,2012-04-10,465.97,473.8,464.37,470.04,1532992,478.9634,448.96009999999995
1052,2012-04-11,458.67,465.48,457.5,463.35,1781586,479.2866,448.95265
1053,2012-04-12,456.07,462.66,455.04,459.54,2114686,479.4712,449.01605
1054,2012-04-13,430.56,445.21,427.7,439.83,8994680,479.1214,449.03165
1055,2012-04-16,431.12,432.96,424.5,429.31,5016110,478.6164,448.9752
1056,2012-04-17,439.63,441.28,432.76,437.27,2473664,478.3114,449.00775
1057,2012-04-18,442.33,449.24,440.84,443.32,2882264,477.9048,449.02684999999997
1058,2012-04-19,444.5,446.06,439.73,443.68,1767416,477.3518,448.97535000000005
1059,2012-04-20,438.66,446.52,434.21,440.6,2450024,476.5022,448.86895000000004
1060,2012-04-23,428.91,444.28,422.22,440.88,2843868,475.4242,448.707
1061,2012-04-24,481.28,485.63,450.29,452.18,18113782,475.219,448.77520000000004
1062,2012-04-25,471.95,479.59,470.52,479.18,5417898,474.75519999999995,448.76810000000006
1063,2012-04-26,481.46,484.38,469.31,471.53,5476292,474.4428,448.79314999999997
1064,2012-04-27,485.23,488.45,479.59,479.59,3711146,474.26779999999997,448.84945
1065,2012-04-30,502.4,503.77,485.23,485.23,4604822,474.48220000000003,449.00410000000005
1066,2012-05-02,510.72,513.6,500.58,500.58,3981448,474.689,449.19365
1067,2012-05-03,515.66,517.51,507.21,508.89,3358922,475.1256000000001,449.3817000000001
1068,2012-05-04,514.57,522.0,509.03,515.86,3571718,475.51300000000003,449.6128
1069,2012-05-07,513.14,515.25,503.12,507.8,2627762,475.80480000000006,449.8667
1070,2012-05-08,483.9,497.6,481.86,493.69,9631578,475.38840000000005,449.99700000000007
1071,2012-05-09,493.91,497.56,481.24,481.6,9271544,475.11220000000003,450.16995
1072,2012-05-10,496.74,500.46,493.69,493.91,2992620,474.8104,450.4077
1073,2012-05-11,496.01,498.49,492.16,493.29,2745190,474.63880000000006,450.59714999999994
1074,2012-05-14,494.08,497.32,491.68,494.62,2573752,474.634,450.8189
1075,2012-05-15,494.22,496.92,491.6,493.29,1875510,474.6692,451.0114
1076,2012-05-16,493.05,500.5,486.34,491.68,4567936,474.69980000000004,451.21324999999996
1077,2012-05-17,492.48,497.72,483.23,492.48,4137524,474.73799999999994,451.43199999999996
1078,2012-05-18,487.91,493.65,484.69,485.55,2656670,474.765,451.60625
1079,2012-05-21,487.33,493.69,485.25,488.05,2227088,474.8232,451.7646
1080,2012-05-22,493.31,499.74,488.86,492.08,2360916,475.0746,451.94335
1081,2012-05-23,493.75,497.94,489.3,496.92,2162806,475.2084,452.1193
1082,2012-05-24,492.26,495.28,486.48,493.69,1205674,475.4696,452.31704999999994
1083,2012-05-25,492.0,493.69,487.29,488.49,915046,475.6614,452.49854999999997
1084,2012-05-28,493.57,495.71,489.68,493.29,790194,476.2268,452.69145
1085,2012-05-29,499.88,502.96,491.03,494.9,1575032,476.84460000000007,452.92510000000004
1086,2012-05-30,499.96,506.59,496.21,496.21,1581514,477.4168,453.19985
1087,2012-05-31,501.89,506.15,492.08,492.08,4411602,478.411,453.5133
1088,2012-06-01,493.53,501.75,491.07,499.74,1479528,479.13439999999997,453.86089999999996
1089,2012-06-04,488.96,490.07,482.09,487.65,1204430,479.4368,454.29105000000004
1090,2012-06-05,494.3,496.07,489.26,489.26,2063398,479.9104,454.82915
1091,2012-06-06,504.23,509.31,495.35,495.71,3291908,480.4464,455.3783
1092,2012-06-07,503.04,506.97,499.53,505.79,2149728,481.1444,455.93295
1093,2012-06-08,499.26,504.01,496.53,499.38,2400244,481.6608,456.5312
1094,2012-06-11,500.34,505.41,497.72,500.11,1545048,482.27660000000003,457.08185
1095,2012-06-12,506.24,508.23,495.29,495.29,1092142,483.20300000000003,457.6093
1096,2012-06-13,507.17,511.07,504.01,506.6,1450858,483.9256,458.21665
1097,2012-06-14,508.63,511.67,504.98,506.6,1471124,484.4722,458.89824999999996
1098,2012-06-15,516.12,519.18,506.6,508.65,1986040,485.2996,459.63915000000003
1099,2012-06-18,509.91,521.75,507.01,517.56,1495388,485.9992,460.22165
1100,2012-06-19,516.72,518.87,509.08,509.81,1769058,486.95060000000007,460.87625
1101,2012-06-20,508.15,516.74,504.29,516.74,1753740,487.7942,461.51245
1102,2012-06-21,496.48,507.82,490.38,505.0,4155980,488.5504,462.0942
1103,2012-06-22,500.3,502.91,492.51,492.51,1919560,489.435,462.5525
1104,2012-06-25,493.52,502.35,491.19,501.74,1588758,490.6942000000001,462.93120000000005
1105,2012-06-26,500.97,501.74,493.65,493.83,1109714,492.09119999999996,463.38785
1106,2012-06-27,505.67,510.58,501.43,501.43,2305862,493.41200000000003,463.85675000000003
1107,2012-06-28,510.6,512.65,501.43,505.77,1894228,494.7774,464.3379
1108,2012-06-29,518.14,522.02,512.24,512.43,1990150,496.25019999999995,464.86255
1109,2012-07-02,510.84,518.77,509.63,518.77,2111100,497.69379999999995,465.34055
1110,2012-07-03,502.71,515.04,499.02,513.09,2227292,499.1698,465.818
1111,2012-07-04,506.14,506.81,499.53,504.37,1301806,499.66700000000003,466.37339999999995
1112,2012-07-05,503.2,506.14,501.01,506.14,1520876,500.292,466.89799999999997
1113,2012-07-06,506.1,508.15,497.68,502.95,1929928,500.7848,467.3943
1114,2012-07-09,510.82,512.91,504.31,504.98,1912768,501.2966,467.8607999999999
1115,2012-07-10,511.76,515.22,506.83,513.09,2517598,501.4838,468.36005000000006
1116,2012-07-11,510.38,516.95,508.33,508.33,2034538,501.477,468.87185000000005
1117,2012-07-12,501.33,507.01,494.56,496.87,7859080,501.1904,469.2584499999999
1118,2012-07-13,506.77,520.8,504.17,516.66,7217154,501.0344,469.70120000000003
1119,2012-07-16,489.71,510.76,487.91,506.6,3620626,500.5658,470.15705
1120,2012-07-17,481.01,496.46,476.67,494.03,6383816,500.508,470.5776
1121,2012-07-18,484.82,488.51,478.01,484.7,2975286,500.3262,471.00385
1122,2012-07-19,487.14,490.79,484.8,487.95,1335352,500.13419999999996,471.35435000000007
1123,2012-07-20,496.08,498.09,486.85,487.14,3378226,500.13559999999995,471.73479999999995
1124,2012-07-23,493.72,498.99,488.33,491.18,2903198,500.12840000000006,472.07629999999995
1125,2012-07-24,491.65,495.51,486.75,491.22,1648092,500.077,472.45585
1126,2012-07-25,493.27,494.84,486.67,489.55,1666030,500.0814,472.8315
1127,2012-07-26,487.3,496.47,483.94,493.21,2945746,499.9778,473.17199999999997
1128,2012-07-27,498.21,500.21,489.25,494.03,1842976,500.1838,473.57185
1129,2012-07-30,500.53,505.35,493.84,502.12,2625712,500.4478,473.97324999999995
1130,2012-07-31,505.68,507.95,498.6,502.16,1979964,500.69520000000006,474.36805
1131,2012-08-01,497.95,506.14,496.91,503.42,1295750,500.77920000000006,474.77200000000005
1132,2012-08-02,501.26,502.85,496.87,500.1,951058,500.9592,475.11595
1133,2012-08-03,502.93,504.29,495.29,499.31,977736,501.1778,475.44079999999997
1134,2012-08-06,499.68,507.44,498.17,506.22,1015540,501.3,475.66625
1135,2012-08-07,513.97,514.84,502.02,503.78,2099154,501.5818,475.99120000000005
1136,2012-08-08,507.93,515.03,506.79,514.36,1643000,501.74119999999994,476.45969999999994
1137,2012-08-09,511.57,515.51,508.36,508.36,1129474,501.93480000000005,476.9155
1138,2012-08-10,520.48,522.49,510.59,510.7,3082356,502.47380000000004,477.42400000000004
1139,2012-08-13,514.88,520.09,511.2,520.09,1428038,502.9921999999999,477.89455000000004
1140,2012-08-14,515.74,517.71,512.02,512.32,1136930,503.421,478.30949999999996
1141,2012-08-16,513.77,517.02,509.11,516.45,1788292,503.6118,478.6706
1142,2012-08-17,519.89,522.29,513.95,514.38,1287576,503.94879999999995,479.01634999999993
1143,2012-08-21,528.04,530.62,519.28,520.41,2051576,504.5244,479.41435000000007
1144,2012-08-22,525.19,532.25,523.75,526.92,1134096,505.02139999999997,479.81285
1145,2012-08-23,538.12,539.16,525.23,525.23,2337314,505.65899999999993,480.2792
1146,2012-08-24,537.88,540.13,533.87,536.72,1578938,506.2732,480.7481
1147,2012-08-27,536.9,541.15,534.69,535.17,967200,506.8386,481.22254999999996
1148,2012-08-28,549.28,550.81,534.69,539.55,2266204,507.5018,481.74795
1149,2012-08-29,546.19,552.17,542.82,548.92,2139290,508.2274,482.2223
1150,2012-08-30,555.89,564.69,538.1,544.81,3333432,509.0108,482.72900000000004
1151,2012-08-31,546.38,552.58,542.68,551.76,1773848,509.7754,483.19335000000007
1152,2012-09-03,543.98,550.91,542.01,548.92,1223826,510.7253999999999,483.65375
1153,2012-09-04,545.2,547.7,537.55,541.96,1508018,511.62339999999995,484.1346
1154,2012-09-05,554.81,557.46,541.6,544.65,2028960,512.8492,484.66775
1155,2012-09-06,559.33,561.07,550.4,554.65,2291684,514.0164,485.28085
1156,2012-09-07,563.84,567.95,560.67,565.18,2636656,515.1798,485.9555
1157,2012-09-10,557.64,562.7,555.4,562.42,1476024,516.1206,486.56969999999995
1158,2012-09-11,566.26,567.46,554.63,556.64,1274180,517.0830000000001,487.26630000000006
1159,2012-09-12,575.31,577.79,565.14,568.01,2114466,518.3724000000001,487.94885
1160,2012-09-13,576.44,578.99,573.13,574.53,1881210,519.847,488.6931000000001
1161,2012-09-14,574.57,585.43,570.12,580.63,2814840,521.2156,489.3786
1162,2012-09-17,545.71,578.01,543.02,576.67,5094390,522.0658,489.91015
1163,2012-09-18,528.51,546.88,525.56,546.88,7220206,522.514,490.311
1164,2012-09-20,537.53,543.59,525.17,526.55,4042506,523.0482,490.71824999999995
1165,2012-09-21,530.23,541.72,527.9,538.71,4247758,523.4176,491.0022
1166,2012-09-24,524.3,533.87,519.24,532.65,4937020,523.696,491.25055
1167,2012-09-25,525.82,532.55,521.39,524.56,3823694,524.1858,491.5093
1168,2012-09-26,522.73,530.62,521.27,526.64,3292812,524.505,491.75655
1169,2012-09-27,517.02,528.38,512.77,520.5,5605398,525.0512,491.9857
1170,2012-09-28,526.92,530.62,519.03,519.97,2912996,525.9694000000001,492.24835
1171,2012-10-01,529.79,532.57,525.76,526.55,1795618,526.8688000000001,492.52869999999996
1172,2012-10-03,537.8,538.75,528.99,528.99,2318230,527.8820000000001,492.84155
1173,2012-10-04,535.56,537.39,532.1,536.72,1319284,528.6716,493.1431
1174,2012-10-05,530.21,536.46,428.97,532.76,3836110,529.4014,493.49065
1175,2012-10-08,525.62,534.79,522.67,532.65,1685408,530.0808000000001,493.82055
1176,2012-10-09,526.49,528.1,522.49,527.73,1291154,530.7452000000001,494.17550000000006
1177,2012-10-10,524.26,529.3,522.49,522.89,1163978,531.4844,494.46835
1178,2012-10-11,524.3,529.22,522.92,524.62,1635526,532.0061999999999,494.7755
1179,2012-10-12,527.96,534.14,517.69,519.97,2469542,532.5548,495.09
1180,2012-10-15,526.41,529.56,523.5,526.15,814528,532.9694,495.33394999999996
1181,2012-10-16,526.92,532.73,523.63,527.37,1282744,533.5488,495.59839999999997
1182,2012-10-17,521.74,530.58,517.2,529.12,1597480,533.9584,495.85754999999995
1183,2012-10-18,531.58,533.06,520.54,523.0,1447128,534.5314,496.17294999999996
1184,2012-10-19,524.4,533.22,521.27,532.25,2825616,535.0258,496.46259999999995
1185,2012-10-22,536.27,542.78,529.81,538.79,5397342,535.4717999999999,496.77555
1186,2012-10-23,534.52,538.35,533.43,538.35,1136696,536.0036,497.04155
1187,2012-10-25,534.83,538.31,530.32,534.69,2254470,536.4688,497.35855000000004
1188,2012-10-29,532.0,536.64,528.91,533.06,815628,536.6992,497.6634
1189,2012-10-30,533.26,537.53,530.38,530.38,805268,537.0668000000001,497.97974999999997
1190,2012-10-31,536.12,536.65,531.43,533.51,999536,537.4744000000001,498.3064999999999
1191,2012-11-01,536.01,538.09,533.96,535.87,1579768,537.9191999999999,498.64465
1192,2012-11-02,542.51,545.29,537.3,539.95,1673974,538.3716,499.07235000000003
1193,2012-11-05,541.86,547.47,540.11,544.43,1223826,538.6479999999999,499.59229999999997
1194,2012-11-06,538.17,545.04,537.73,539.99,1297466,538.9076,500.1013
1195,2012-11-07,542.64,543.39,538.56,539.99,1058390,538.998,500.58515
1196,2012-11-08,542.51,543.94,536.56,539.58,1239044,539.0906,501.0793
1197,2012-11-09,539.97,543.35,538.32,542.03,711382,539.1519999999999,501.61660000000006
1198,2012-11-12,543.86,549.36,537.95,537.95,1466782,539.0436,502.17454999999995
1199,2012-11-15,527.42,538.76,526.13,537.99,1735402,538.6682,502.64235
1200,2012-11-16,524.42,532.57,521.69,529.72,1598890,538.0387999999999,503.09880000000004
1201,2012-11-19,514.46,527.76,512.89,525.76,1676286,537.4004,503.48335
1202,2012-11-20,518.71,522.83,511.89,519.61,1256040,536.895,503.86435
1203,2012-11-21,522.55,527.64,520.12,520.12,941744,536.442,504.2429
1204,2012-11-22,520.2,523.32,517.98,522.5,611624,535.7497999999999,504.60364999999996
1205,2012-11-23,525.15,526.29,518.08,522.46,749676,535.0662,504.94755
1206,2012-11-26,527.23,528.05,523.69,524.91,456334,534.3340000000001,505.3093
1207,2012-11-27,527.84,529.76,525.03,529.76,1338160,533.738,505.63520000000005
1208,2012-11-29,529.02,534.69,526.68,533.87,3470578,532.9932,505.91954999999996
1209,2012-11-30,535.5,539.99,526.17,527.76,3579294,532.197,506.19134999999994
1210,2012-12-03,536.65,538.76,531.92,535.91,1319512,531.4011999999999,506.46055
1211,2012-12-04,529.58,538.68,526.91,535.95,1595120,530.5014,506.65075
1212,2012-12-05,528.94,532.88,525.15,529.8,1790058,530.1659999999999,506.81975000000006
1213,2012-12-06,521.93,527.76,517.17,527.76,2370092,530.0344,506.944
1214,2012-12-07,515.19,521.93,512.3,520.28,1957214,529.5876000000001,507.05005
1215,2012-12-10,504.21,516.27,501.76,514.35,3029430,529.0672,507.11269999999996
1216,2012-12-11,497.07,506.57,493.26,503.31,4926914,528.5226,507.09614999999997
1217,2012-12-12,499.56,505.75,497.64,499.19,2487948,527.9974000000001,507.12479999999994
1218,2012-12-13,498.24,503.15,496.01,501.31,2297162,527.5075999999999,507.14
1219,2012-12-14,506.53,507.38,495.63,495.97,2196814,527.2978,507.1799
1220,2012-12-17,491.29,508.97,489.9,505.0,4482898,526.5852,507.11274999999995
1221,2012-12-18,493.39,499.23,487.82,495.04,4688482,525.8571999999999,507.04110000000003
1222,2012-12-19,502.35,503.94,495.61,495.61,6642060,525.1482,506.99370000000005
1223,2012-12-20,510.26,511.46,500.11,500.11,2314030,524.6422,507.0220499999999
1224,2012-12-21,512.97,515.29,504.41,509.42,2457968,524.2973999999999,507.1153
1225,2012-12-24,516.02,518.02,513.54,514.31,1254818,524.1054,507.2331
1226,2012-12-26,514.39,517.23,511.58,516.35,1435258,523.8634,507.34745000000004
1227,2012-12-27,509.81,515.49,508.46,515.49,1994158,523.5744,507.44365
1228,2012-12-28,516.55,518.39,509.73,511.05,1501622,523.4194,507.5936
1229,2012-12-31,511.81,515.78,510.24,513.91,704170,523.0964,507.73055
1230,2013-01-01,515.19,516.72,513.5,516.33,509580,522.8720000000001,507.9028
1231,2013-01-02,514.84,518.55,511.68,516.35,1880246,522.6304,508.0417
1232,2013-01-03,521.89,523.28,513.48,515.54,2635130,522.6334,508.25515
1233,2013-01-04,529.47,530.21,522.02,523.69,5228760,522.5912000000001,508.49045
1234,2013-01-07,527.7,531.43,525.83,529.8,1820752,522.6572,508.80244999999996
1235,2013-01-08,529.9,531.55,527.48,527.76,2341870,522.5298,509.107
1236,2013-01-09,520.26,532.81,518.86,530.21,3135898,522.2446,509.35155
1237,2013-01-10,512.85,522.5,511.58,521.61,4522838,521.805,509.65490000000005
1238,2013-01-11,532.39,538.97,525.72,525.72,7805006,521.8128,510.0300500000001
1239,2013-01-14,543.86,549.54,532.79,537.54,5790224,522.0248,510.38015
1240,2013-01-15,545.06,570.55,540.8,566.48,8262978,522.2036,510.75235
